,id_user,timestamp,source,message,categories
3461,16729,2025-01-08,livechat,"I got it, thanks",undefined
3462,17815,2025-01-08,livechat,Hey Jayden how many free spins am I receiving,spin_issue
3463,16413,2025-01-08,livechat,I don't know where to enter the code,undefined
3464,1148,2025-01-08,livechat,I have wait but now i dont receve the money in my paysafe,money_issue
3465,822,2025-01-08,livechat,What's the hash,money_issue
3466,17775,2025-01-08,livechat,Yea i figured thanks jayden,undefined
3467,16967,2025-01-08,livechat,i tried 10times,undefined
3468,19710,2025-01-08,livechat,Hi Lisa thanks heaps,undefined
3469,16850,2025-01-08,livechat,It loaded up yesterday but not all the buttons to spin was there so i reset the page and then it won’t let me play,spin_issue game_issue
3470,16712,2025-01-09,livechat,Ok because it told me I was only getting 80,undefined
3471,17017,2025-01-09,livechat,Yes by time I went to it the chat was already ended,undefined
3472,17534,2025-01-09,livechat,Who is the other person,undefined
3473,17528,2025-01-09,livechat,irritatedd,undefined
3474,17099,2025-01-09,livechat,"\""Failure to comply with the bonus terms may result in bonus and associated winnings being voided, and deposits may be returned at the casino's discretion.\""",money_issue
3475,17719,2025-01-09,livechat,"And if you mean you have the right to do so, please tell me which paragraph it's written in the terms, either under general terms or bonus terms.",money_issue
3476,17012,2025-01-09,livechat,I can see that. But it doesn't say anywhere that you have the right to delete my winnings?,undefined
3477,17854,2025-01-09,livechat,Agent close account,account_issue
3478,17794,2025-01-09,livechat,I accidentally missed my 30 free spins I was sick and wasn't able to check my account until now... Is there any chance you guys can re issue my 30 free spins that I missed please??,spin_issue account_issue
3479,16990,2025-01-09,livechat,I always did a minimum bet long time ago to and yall never gave me my money,money_issue game_issue
3480,17818,2025-01-09,livechat,will do. How does the crypto work?,undefined
3481,16674,2025-01-09,livechat,Do you see what I’m talking about and when I signed back in it kicks me out and starts over from zero instead of it should have the same amount of loaded points,spin_issue account_issue
3482,17224,2025-01-09,livechat,so I used Interac for both,undefined
3483,16761,2025-01-09,livechat,I Played a game and I was doing great and then there was an error. I want my game back and the points as you can see in the picture. It was all loaded up for a bonus.,money_issue game_issue
3484,17619,2025-01-09,livechat,The game should not crash. I should start where I was left off.,money_issue game_issue
3485,17299,2025-01-09,livechat,I don’t have any password reset sent yet,undefined
3486,16946,2025-01-09,livechat,So I really didn't win even tho I did,undefined
3487,17323,2025-01-09,livechat,How you connected me to Brian's support heroes last time and I was just trying to let him know that none of this stuff worked in the troubleshooting for the game,game_issue
3488,17330,2025-01-09,livechat,trying spins on Elvis frog but it’s not loading,spin_issue
3489,1269,2025-01-09,livechat,So I'll get to play the job mania twice or I'll just get double the spins for the new one??,spin_issue game_issue
3490,17204,2025-01-09,livechat,That's the spins I missed,spin_issue
3491,274,2025-01-09,telegram,"If site is having such a problem loading games an all tonight. I’ve had the past 4 games have loading errors, why should i as a paying customer have confidence that the games are being ran fairly. Will have to say i rarely got any winnings on spins which i found quite odd",money_issue spin_issue game_issue
3492,16781,2025-01-09,livechat,So either way I was not giving either,undefined
3493,16767,2025-01-09,livechat,Good evening,undefined
3494,18013,2025-01-09,livechat,When I do it stops it and tells me my withdrawal was cancelled for my protection,undefined
3495,16888,2025-01-09,livechat,Ok awesome. Thanks,undefined
3496,2698,2025-01-09,livechat,I was up to 25 when my phone died,undefined
3497,16996,2025-01-09,livechat,But I need a new address to send the BTC to not the one I'm currently sending it to,money_issue
3498,16998,2025-01-09,livechat,I’m sure you guys can go back and look at it,undefined
3499,16959,2025-01-09,livechat,Awesome thx,undefined
3500,253,2025-01-09,telegram,Hi I tried to vote for win the 20 free spins but every time I click on the link it’s said that I need an authorization,spin_issue
3501,17377,2025-01-09,livechat,Ok well you probably understand the problem. Instead of wasting more time going over everything let's cut through the chase would you be a darling and send me a handful of the vip spins. Please,spin_issue
3502,1357,2025-01-09,livechat,It looks like I have to go out of the chat back to the exchange page right?,undefined
3503,2136,2025-01-09,livechat,Can i talkn,undefined
3504,18059,2025-01-09,livechat,hi jan 5 i was on and left with a balance of near 400 when i can on today since then my balancer is 137????,spin_issue
3505,16621,2025-01-09,livechat,"And if i get the welcome bonus if i deposited, is the deposit than real or bonus money they are disqualified?",money_issue
3506,17032,2025-01-09,livechat,I sended it all,undefined
3507,17717,2025-01-09,livechat,Ist stays approve,undefined
3508,2415,2025-01-09,livechat,Hi so I'm having a couple issues with my account so yesterday I activated my little cash back bonus that I got from the piggy bank spins and I can't deposit any money through my wallet because I don't know if it's the address or what but I've also tried it from my friends wallet and it says the exact same thing canceled for my security so it has to do something with the Bitcoin address. And also I activated my 24-hour cash back thing but I wasn't able to deposit so now it's almost up and I wasn't even able to use it,spin_issue money_issue account_issue
3509,17583,2025-01-09,livechat,ok i will try again,undefined
3510,12,2025-01-09,telegram,Where did all my Tesla give away tickets go I had close to 70,undefined
3511,17118,2025-01-09,livechat,I need funds to go to there,money_issue
3512,18073,2025-01-09,livechat,can u check,undefined
3513,16118,2025-01-09,livechat,i will just find somewhere else to spend my money.,money_issue
3514,17515,2025-01-09,livechat,OK then i'll See,undefined
3515,16636,2025-01-09,livechat,No fuck that,undefined
3516,17334,2025-01-09,livechat,Didn’t work,undefined
3517,17439,2025-01-09,livechat,Hi yes I have a question,undefined
3518,17577,2025-01-09,livechat,if not I guess it’s a loss for me,undefined
3519,1541,2025-01-09,livechat,Last time they canceled them manually put them back,undefined
3520,3700,2025-01-10,telegram,I deposit Bitcoin about 2 hours ago and there's still nothing on my account to see if I put it in wrong place or something,money_issue account_issue
3521,13095,2025-01-10,livechat,maybe i didnt realize it but what about friday bonus will i get it \\,money_issue
3522,253,2025-01-10,telegram,"Hello, I noticed a certain error sometimes when it comes to the Friday loyalty bonus. I checked last month and the week of December 6 to December 12 I should have received a cash back bonus of approximately $366 and when I look in my history I have absolutely nothing as of December 13. So if this is indeed the case I would like this error to be corrected and my bonus to be given to me please",money_issue
3523,2693,2025-01-10,livechat,Won't let me,undefined
3524,17065,2025-01-10,livechat,I’m having problems receiving my withdrawal,undefined
3525,17869,2025-01-10,livechat,I have since confirmed the cash out request though,spin_issue money_issue
3526,17665,2025-01-10,livechat,How do I get the bitcoincash address from u,money_issue
3527,16741,2025-01-10,livechat,R u serious what a rip off,undefined
3528,1013,2025-01-10,livechat,Can you try to do that for me let me go through?,undefined
3529,18088,2025-01-10,livechat,I did already,undefined
3530,1372,2025-01-10,livechat,Yes my chat was closed I'm waiting for my confirmation email,account_issue
3531,17184,2025-01-10,livechat,"Yes, they could you please see if there’s any way I could possibly be gifted a few free spins I would greatly appreciate that. This is the only platform I love to play on therefore I would love to be able to receive those to continue to play. I don’t play anywhere else. I really do appreciate all of the hard work and the time effort you guys do here and take out of your busy days thank you so much. You guys have been really good to me. I just wish you the best.",spin_issue game_issue
3532,17411,2025-01-10,livechat,I just gave you my address,game_issue
3533,18002,2025-01-10,livechat,Dang that long I guess I’ll try katsubet,undefined
3534,17612,2025-01-10,livechat,Hey can u get an exception on a mistake that i made by canceling my LTC bonus without playing it at all,money_issue game_issue
3535,17298,2025-01-10,livechat,Awesome thankyou so much will I be able to still get the bonus as well the sign up bonus please sir,spin_issue money_issue
3536,17222,2025-01-10,livechat,I felt I should have hit the minor jackpot on jpm,game_issue
3537,18049,2025-01-10,livechat,I can send you screenshot can U giv me sec plz,undefined
3538,17430,2025-01-10,livechat,Can't you just verify it,undefined
3539,17430,2025-01-10,livechat,Lol every single casino I play is 1 times playthrough noax cahsout,game_issue
3540,1593,2025-01-10,livechat,I'm trying to deposit bitcoin from cash app and it's not allowing me to send to the wallet address,money_issue
3541,17541,2025-01-10,livechat,Just win 25$  jackpot not pay me,game_issue
3542,17079,2025-01-10,livechat,May I speak to customer service about my account,account_issue
3543,2044,2025-01-10,telegram,I cashed out 500 and I never got it,money_issue
3544,1719,2025-01-10,telegram,Why is cashapp saying that the deposit address is unauthorized to send to when I try to add bitcoin from cashapp to the address displayed on site to use for depositing bitcoin?,money_issue
3545,17902,2025-01-10,livechat,I deposited $99 to my casino account,money_issue account_issue
3546,14938,2025-01-10,livechat,Is there a birthday reward?,undefined
3547,17671,2025-01-10,livechat,Don't understand,undefined
3548,17255,2025-01-10,livechat,Ok then it might be that I used my other email tulog-in but it wasn't conscious,account_issue
3549,18234,2025-01-10,livechat,"I can’t login, or anything.",account_issue
3550,17329,2025-01-10,livechat,Oh dang okay well some free spins or something along those lines would be a better way of than,spin_issue
3551,17533,2025-01-10,livechat,i see what you’re saying now,undefined
3552,17147,2025-01-10,livechat,"our explanation regarding the use of multiple payment providers does not address the core issue of misrepresented billing descriptors, which indicate a deliberate attempt to obscure the nature of the transactions. This practice raises significant concerns about potential regulatory violations, including transaction laundering, and undermines consumer trust.\n\nI hereby reiterate my demand for a full refund of all deposits made under these terms. Failure to resolve this matter will leave me with no choice but to take the following actions:\n\nFile formal complaints with relevant financial and gambling regulatory authorities, including evidence of the irregular billing descriptors and potential MCC misrepresentation.\nInitiate chargeback proceedings with my financial institution to recover the disputed funds.\nSeek legal recourse to address these violations, including compensation for damages resulting from your company’s deceptive practices.",money_issue
3553,12149,2025-01-10,livechat,Where is my deposit,money_issue
3554,18361,2025-01-10,livechat,Hello? Close the account please.,account_issue
3555,17822,2025-01-10,livechat,so that makes a deposit offer,money_issue
3556,1265,2025-01-10,livechat,Is there anything I can do to stop that from happening or just out of my control?,undefined
3557,17919,2025-01-10,livechat,it’s my account,account_issue
3558,17095,2025-01-10,livechat,can it be faster?,undefined
3559,6057,2025-01-10,livechat,I won the 5% on the bonus spinz,spin_issue money_issue
3560,17315,2025-01-10,livechat,Hello:) thank you,undefined
3561,19788,2025-01-10,livechat,I cant canceld on bank,undefined
3562,1936,2025-01-10,livechat,My phone is gonna die soon. If you don't hear back from me. I'll try again when I get my phone to a charger.,undefined
3563,17284,2025-01-10,livechat,this time i tried to deposet one white promos,money_issue
3564,1007,2025-01-10,livechat,Do I connect my cash app account to trust wallet,money_issue account_issue
3565,18020,2025-01-10,livechat,"Please look at the hand I’ve send you now and look at the hand before, red was deals the hand before",undefined
3566,17073,2025-01-10,livechat,I did already,undefined
3567,17159,2025-01-10,livechat,Where my money,money_issue
3568,18309,2025-01-10,livechat,Oh on my side it told me to contact support,undefined
3569,18299,2025-01-10,livechat,Ok I was worried I done something wrong thank you very much for letting me know,undefined
3570,17820,2025-01-11,livechat,u I set a limit for cad tho not eth,undefined
3571,18008,2025-01-11,livechat,i upload all my document,undefined
3572,18265,2025-01-11,livechat,i wait for a withdraw since 1h,spin_issue
3573,17746,2025-01-11,livechat,you want This for proof of deposit ? I can take a picture of the etransfer information?,money_issue
3574,17621,2025-01-11,livechat,hi levi :),undefined
3575,20474,2025-01-11,livechat,Can you please tell me what game that bonus is on that's up there,money_issue game_issue
3576,17014,2025-01-11,livechat,Send me and email link right now,account_issue
3577,3756,2025-01-11,telegram,I can't deposit because cashapp thinks the address is sketchy. Can I get a new btc deposit addresss,money_issue
3578,17205,2025-01-11,livechat,i I used that link aswell when the other guy sent it to me and it still doesn’t work,undefined
3579,18392,2025-01-11,livechat,Wagered nearly 2700,undefined
3580,20508,2025-01-11,livechat,Just what everybody needs another bot with a attitude of superiority,undefined
3581,18463,2025-01-11,livechat,What I need from you is to go look at how much money i've deposited in here today and tell me what you would think,money_issue
3582,18340,2025-01-11,livechat,I don't understand how to use this sity,undefined
3583,813,2025-01-11,livechat,I am a loyal and i spend so much money with you guys and you can't let me have one win when times are so hard right now,money_issue
3584,13533,2025-01-11,livechat,I can't see it do I have to change currency,undefined
3585,18226,2025-01-11,livechat,I did last time and it still went to my old one,money_issue
3586,9451,2025-01-11,livechat,Give me someone else to talk to other than I'm just hey I'm robot,undefined
3587,17031,2025-01-11,livechat,I have this on cronos chain and I have other on on BTC chain,money_issue
3588,14425,2025-01-11,livechat,Can you please escalate to management ?,undefined
3589,17145,2025-01-11,livechat,no I thought it was just my regular Friday bonus I did not ever have to deposit more before unless this is a new thing,money_issue
3590,17141,2025-01-11,livechat,Should I try just the normal bank transfer ?,undefined
3591,16052,2025-01-11,livechat,NO I WANT A CASH BACK,money_issue
3592,17778,2025-01-11,livechat,"Hey , I had money for withdrawal and it’s said that the money was successfully deposited but I don’t have the money in my account",money_issue account_issue
3593,13410,2025-01-11,livechat,I have the cash app confirmations,money_issue
3594,18133,2025-01-11,livechat,Oh ok i get it,undefined
3595,17965,2025-01-11,livechat,26TH IS A THURDAYS,undefined
3596,157,2025-01-11,telegram,R u a bot !??,undefined
3597,18909,2025-01-11,livechat,EXPLAIN THAT,undefined
3598,406,2025-01-11,telegram,No fine yet. Just waiting for this that IT will be solved,undefined
3599,406,2025-01-11,telegram,Nothing can do that IT will be faster?,undefined
3600,18395,2025-01-11,livechat,BECAUSE THERES MEANT TO BE MORE,undefined
3601,17700,2025-01-11,livechat,"You were never gonna assist me in the first fucking place. I don't give a fuck what you think. And frankly, i'm getting goddamn sick of fuckin having to talk to you.I need to talk to a human about some shit in my account.You can't fucking deal with it now.Fuck off and give me a human",account_issue
3602,18003,2025-01-11,livechat,I SHOULD OF GOT MORE SPINS,spin_issue
3603,17295,2025-01-11,livechat,That's my address,undefined
3604,18349,2025-01-11,livechat,THIS PROMATINO,undefined
3605,18050,2025-01-11,livechat,YES BUT THERE MEANT TO BE MORE THEN 400 SPINS,spin_issue
3606,17801,2025-01-11,livechat,but you not approved,undefined
3607,18120,2025-01-11,livechat,I refuse for all of time to speak to you.I will not speak to you.Shut your mouth and get a human,undefined
3608,17752,2025-01-11,livechat,"Hi, I’m a little annoyed. I don’t understand how much more I need to wager. I already made a lot of deposits today.",money_issue
3609,20406,2025-01-11,livechat,Reactivate my account you dummy,account_issue
3610,18222,2025-01-11,livechat,Is there going to be an issue that I deposit with oayid and now requesting to withdraw with bank transfer..,money_issue
3611,374,2025-01-11,telegram,Can you give me some free spins or something while I’m trying to figure this out,spin_issue
3612,3765,2025-01-11,telegram,Is there any other Bitcoin wallet address I can deposite to. Because cashapp is telling me that theirs a security issue with the address you providing me,money_issue
3613,17623,2025-01-11,livechat,my name id abdennour not 3bdennour,game_issue
3614,17251,2025-01-11,livechat,Yet in my account?,account_issue
3615,18263,2025-01-11,livechat,Oh okay yeah j can do that,undefined
3616,17834,2025-01-11,livechat,How do I cash out this prize?,money_issue
3617,18086,2025-01-11,livechat,I got a link saying to activate and it wasn’t me,undefined
3618,17805,2025-01-11,livechat,No thank you,undefined
3619,17721,2025-01-11,livechat,"Aight. I ll try a last time to find my Passwort, but If Not i think i will do IT..",money_issue
3620,18411,2025-01-11,livechat,So there's no other way --besides future $50 or more deposits and playing the 3 spins in bonus mania --to get my piggy bank money,money_issue spin_issue game_issue
3621,17787,2025-01-12,livechat,"I was not playing, so someone was playing my d*** game without my knowledge from on your end.Continued playing it like having my game run when I closed out of I want my money back.I did not play",money_issue game_issue
3622,20246,2025-01-12,livechat,Still havnt recieve,undefined
3623,18605,2025-01-12,livechat,Hello can you please tell me why I am all of a sudden getting this message ?,undefined
3624,20706,2025-01-12,livechat,why did it fail,undefined
3625,17945,2025-01-12,livechat,I need money that’s y I withdraw my winnings,money_issue
3626,2689,2025-01-12,telegram,My cashapp is not letting me send Bitcoins to the address i het from your site,money_issue
3627,17736,2025-01-12,livechat,Is there any way you can regenerate my bitcoin receive address,money_issue
3628,17345,2025-01-12,livechat,I have uploaded a bunch of docs there since i dunno what u want me to send plus i have uploaded front and back of my card and u guys still want me to prove its me,spin_issue
3629,17957,2025-01-12,livechat,Pass me to withdrawal,undefined
3630,18358,2025-01-12,livechat,Cause it's not,money_issue
3631,17416,2025-01-12,livechat,"I do not have home Wi-Fi.Okay, I have my cell phone that I just purchased.That's it nothing else",undefined
3632,18279,2025-01-12,livechat,did the other gentleman tell you the problem I’m having,undefined
3633,18122,2025-01-12,livechat,No that wasn't me I didn't even play yesterday,game_issue
3634,16151,2025-01-12,livechat,Yes I noticed thank you,undefined
3635,17557,2025-01-12,livechat,My bonus is not working,money_issue
3636,17266,2025-01-12,livechat,You made out that it was additional and didn’t affect my real deposit money,money_issue
3637,18512,2025-01-12,livechat,and then make my real money not be able to withdraw,money_issue
3638,17450,2025-01-12,livechat,but then I notice just before I’m about to play with real money it says jpm active,money_issue game_issue
3639,18733,2025-01-12,livechat,ill be charging the transactions back through my bank then,undefined
3640,1653,2025-01-12,livechat,Like I said you can still win being inactive,undefined
3641,715,2025-01-12,livechat,What a joke,undefined
3642,17736,2025-01-12,livechat,the operators previously said you would check. I gather you didn’t make the effort to check.,undefined
3643,17646,2025-01-12,livechat,So last night I made two withdrawals and none of them were accepted both declined it told me I need another Bitcoin address but I've used the same Bitcoin address at least 20 times and never had an issue now I don't have either money on my on bit star or my cash app so how do I get my money back or deposited into Cash app or your site,money_issue
3644,18570,2025-01-12,livechat,"What’s gonna be the easiest way to deposit so I can play soon, can u give me a step by step account of the process, I’m in the US?",money_issue game_issue account_issue
3645,17299,2025-01-12,livechat,I’ve just reloaded documents for verification any chance could take a look at it pls,game_issue
3646,17585,2025-01-12,livechat,also I haven’t received an email,account_issue
3647,17085,2025-01-12,livechat,I'll try it,undefined
3648,16808,2025-01-12,livechat,Hello so 2 things. 1 I was jipped out of my friday loyalty bonus.,money_issue
3649,18213,2025-01-12,livechat,I don’t check spam,undefined
3650,17425,2025-01-12,livechat,i appreciate your help ! have a great night!,undefined
3651,18295,2025-01-12,livechat,Oh ok i didnt know😅,undefined
3652,17958,2025-01-12,livechat,Why wokld you if i wasnt elegablr,undefined
3653,18219,2025-01-12,livechat,I won the jackpot mania J$333,game_issue
3654,17757,2025-01-12,livechat,Free spins or delete my account,spin_issue account_issue
3655,18002,2025-01-12,livechat,Please help I made deposit,money_issue
3656,18063,2025-01-12,livechat,Where is my money,money_issue
3657,17366,2025-01-12,livechat,Why is my deposits canceled and won’t go through ?,money_issue
3658,18184,2025-01-12,livechat,I still need help,undefined
3659,20002,2025-01-12,livechat,It keeps telling me that the address is wrong but that is what my crypto account gives me,account_issue
3660,18609,2025-01-12,livechat,its saying ive exceeded my wagering limits - i do not want a limit,undefined
3661,18375,2025-01-12,livechat,It IS LEGITIMATELY IMPOSSIBLE TO WIN FAIRLY,undefined
3662,17391,2025-01-12,livechat,I sent a screenshot if that helps?,undefined
3663,17966,2025-01-12,livechat,How do I write 60$ with the bch address,undefined
3664,17554,2025-01-12,livechat,strange because ived playwedd that game for jackpot mania on the same device before,game_issue
3665,952,2025-01-12,telegram,no u guy cancel the withdrawal it was first pending then before it even gets aprove it get cancelled n went back to my account,account_issue
3666,18339,2025-01-12,livechat,What is that in USD,undefined
3667,18282,2025-01-12,livechat,Just wondering where my last cash out money went to bc I have yet to receive it. I’ve never waited this long to get my money,money_issue
3668,18608,2025-01-12,livechat,I cashed out on 100,money_issue
3669,18384,2025-01-12,livechat,Ok but the deposit I made is what I used to win what I won so how is it that you guys can say that’s what my winnings are from?,money_issue
3670,17739,2025-01-12,livechat,that’s fraud and you guys are always making rules up to make sure no one is actually winning and withdrawing any money. You know as well as I do that when I go back into the games to play I will not win anything at this point because that is how it always goes.,money_issue game_issue
3671,23589,2025-01-12,livechat,okay but what about my last deposit bonus will you guys add that on top?,money_issue
3672,4299,2025-01-12,telegram,"Where else can I put money on to my acc, cashapp isn't allowing me to send Bitcoin at the moment",money_issue
3673,22532,2025-01-13,livechat,Hi Lisa my spins are active but not available on the game,spin_issue game_issue
3674,22899,2025-01-13,livechat,I do this every day with no problem,undefined
3675,20433,2025-01-13,livechat,Well take a community vote perhaps,undefined
3676,23376,2025-01-13,livechat,Can I speak to a live support person about receiving the lcb.org freespins I bought off of that website. Just wanting to know if they sent them yet,spin_issue
3677,2446,2025-01-13,livechat,How do I cancel it and send it to somewhere les,undefined
3678,2554,2025-01-13,livechat,Yes I need help,undefined
3679,3479,2025-01-13,livechat,And if you close it? Do you have to pay in again?,game_issue
3680,19151,2025-01-13,livechat,No thank you so much 👍❤️,undefined
3681,23396,2025-01-13,livechat,Is my deposit on the way,money_issue
3682,107,2025-01-13,telegram,Can you check my account because I have a pending transaction,account_issue
3683,22774,2025-01-13,livechat,I would like to escalate.,undefined
3684,22449,2025-01-13,livechat,Can u get an exception on my expired spins,spin_issue
3685,22272,2025-01-13,livechat,I’ve not had this problem in the past,undefined
3686,22473,2025-01-13,livechat,It shows up but it’s not doing anything and I’m kinda confused sry,undefined
3687,23736,2025-01-13,livechat,I even tried to login on my account on a different device,account_issue
3688,23388,2025-01-13,livechat,I did all that,undefined
3689,1089,2025-01-13,telegram,I am having trouble getting money deposited into my account I need my wallet my new address to send you or something,money_issue account_issue
3690,22914,2025-01-13,livechat,get rid of the time limit,undefined
3691,11923,2025-01-13,livechat,I read the the jackpot breakdown and it doesn't say anything about the gambling feature is not a contributing factor to your jack spin round even the the jackpot$ balance. Which would indicate the contributing amount from both the spins and the gambling feature which would be the balance,spin_issue game_issue account_issue
3692,23048,2025-01-13,livechat,Hmm weird it worked that time but I did the same thing 🤔,undefined
3693,17370,2025-01-13,livechat,Yes that would be. How do I do that,undefined
3694,23594,2025-01-13,livechat,Oh ok thank you,undefined
3695,23633,2025-01-13,livechat,How am I suppose to know whether someone else used the welcome bonus ??,money_issue
3696,16942,2025-01-13,livechat,Does that mean I lost them,undefined
3697,4932,2025-01-13,telegram,Cashapp no longer lets me,money_issue
3698,22994,2025-01-13,livechat,"if i open mines the deposit menu was shown, but on background i can see the mines match going on",money_issue
3699,22585,2025-01-13,livechat,i was supposed to recieve three free spins,spin_issue
3700,22328,2025-01-13,livechat,"Hello I made a deposit about 3o min ago and it is not on my account,",money_issue account_issue
3701,23289,2025-01-13,livechat,Hi 100freispiele kann ich nicht aktivieren,undefined
3702,5703,2025-01-13,livechat,I didn't get that far,undefined
3703,5492,2025-01-13,livechat,There were no bets,undefined
3704,23346,2025-01-13,livechat,Like how much,undefined
3705,22430,2025-01-13,livechat,Hi how are you.,undefined
3706,23287,2025-01-13,livechat, what is this claim on telegram free spins?,spin_issue
3707,23674,2025-01-13,livechat,Sent eth payment,undefined
3708,23634,2025-01-13,livechat,With the arrow,undefined
3709,17218,2025-01-13,livechat,Where did it go to,undefined
3710,23380,2025-01-13,livechat,Hey guys can you check to see if I sent all the right documents so I can continue with my withdrawal,undefined
3711,23064,2025-01-13,livechat,I’m a new player and this isn’t a good start,game_issue
3712,22470,2025-01-13,livechat,I have been trying to make bitcoin deposits for the past week and it’s been telling me that my transaction was cancelled for my protection?!?!?! What is the reason for this???,money_issue
3713,23922,2025-01-13,livechat,I can't activate my Monday reload bonus,money_issue
3714,1749,2025-01-13,livechat,How long its locked,undefined
3715,1333,2025-01-13,livechat,Mein konto,undefined
3716,22604,2025-01-13,livechat,I cant get the free spins from telegram.  Why do we have to use telegram now?,spin_issue
3717,23739,2025-01-13,livechat,How much did i won?,undefined
3718,23314,2025-01-13,livechat,Claiming my free spins through telegram is not working,spin_issue
3719,23199,2025-01-13,livechat,I already have an account with bitstatz,account_issue
3720,22931,2025-01-13,livechat,Hello it won’t let me claim bonus spins on telegram,spin_issue money_issue
3721,23201,2025-01-14,livechat,How can I clap my free spins,spin_issue
3722,23842,2025-01-14,livechat,Why can't I claim my free spins,spin_issue
3723,23531,2025-01-14,livechat,Where's my daily free spins,spin_issue
3724,22589,2025-01-14,livechat,I Feel like it’s a security threat as I have to re login when trying to claim them,spin_issue account_issue
3725,23529,2025-01-14,livechat,In crash between 10:30 and 10:53,money_issue
3726,23651,2025-01-14,livechat,doing well. Hope you are!,undefined
3727,23435,2025-01-14,livechat, Trying to get my free spins but I can’t work out how,spin_issue
3728,20197,2025-01-14,livechat,I did that,undefined
3729,338,2025-01-14,telegram,"I was told that it was not possible. The reason I needed to change it was because cash app was being gay again and not allowing me to send my BTC to you guys, so I just wanted to see if you guys changed your BTC addresses and other crypto addresses recently cuz of people complaining about cashapp not allowing them to send in crypto to you guys or was this just a coincidence that you guys changed your addresses?",money_issue
3730,23037,2025-01-14,livechat,I wan t to change my adress mail,account_issue
3731,23852,2025-01-14,livechat,Can u help me with second chance free spins,spin_issue
3732,8736,2025-01-14,livechat,Will it be like this in the future?,undefined
3733,23943,2025-01-14,livechat,I’ve tried several times,undefined
3734,23678,2025-01-14,livechat,So the same Provider that takes my deposits Does not accept my withdrawals is this correct I would like my old provider back please as there was never any trouble beforehand is that possible,money_issue
3735,23891,2025-01-14,livechat,Can you please reset my free spins?,spin_issue
3736,24,2025-01-14,telegram,In trying to play the 10 feee spins that were emailed to me but it keeps kicking me pack to the telegram site,spin_issue game_issue account_issue
3737,23784,2025-01-14,livechat,cute name love it,game_issue
3738,24036,2025-01-14,livechat,It’s not letting me,undefined
3739,23179,2025-01-14,livechat,this is the 4th or 5th time trying this,undefined
3740,23935,2025-01-14,livechat,I’ve never won a damn time on those and I’ve done them every day for years and somehow my margin always is at two dollars even though it says it’s supposed to go. It’s because that is also raped and you guys lie.,undefined
3741,23020,2025-01-14,livechat,"You guys only let people win on the beginning the other counts the piggy bank shit me and five different family members have put in over $100,000 and never even won a minor jackpot and or a piggy bank. LMAO that stuff is so rigged.",game_issue account_issue
3742,23143,2025-01-14,livechat,Okay just money towards the jackpot that's not real money that I  collect,money_issue game_issue
3743,1876,2025-01-14,livechat,I don't see anything credited,undefined
3744,1891,2025-01-14,livechat,I made a deposit,money_issue
3745,22449,2025-01-14,livechat,ok I've just had to do it again,undefined
3746,24291,2025-01-14,livechat,Hey I need to change my cash out. Uh address I send.I haven't confirmed the email yet.So how do I go about changing it,money_issue account_issue
3747,23549,2025-01-14,livechat,So explain to me that,undefined
3748,14971,2025-01-14,livechat,I have had one of the worst weeks in my life and just want to take my mind off stuff and would so appreciate if I was able to get one,money_issue
3749,23452,2025-01-14,livechat,Could you please advise why my account has been temporarily suspended mid-game?,account_issue
3750,24181,2025-01-14,livechat,Let me try thanks alot for helfing me,undefined
3751,13106,2025-01-14,livechat,I just figured I'd follow direction,undefined
3752,23494,2025-01-14,livechat,its not working,undefined
3753,24534,2025-01-14,livechat,when will I receive an update on this?,undefined
3754,24579,2025-01-14,livechat,Have had no luck on this site whatsoever,undefined
3755,23536,2025-01-14,livechat,It's also listed in the second screen shot I sent,undefined
3756,24390,2025-01-14,livechat,Do I still have free spins can you please send me a link so I can play,spin_issue game_issue
3757,24517,2025-01-14,livechat,Can you check please,undefined
3758,23999,2025-01-14,livechat,"That's good to hear and I'm doing pretty good ig,Thank you",undefined
3759,24082,2025-01-14,livechat,I made 3 deposits for 5-600 dollars and my bonus match and spins were not added,spin_issue money_issue
3760,738,2025-01-14,telegram,"Hey I won over $1000 in $J money, what happens with that? Does it convert to spins?",spin_issue money_issue
3761,24331,2025-01-14,livechat,my account got suspended again,account_issue
3762,23514,2025-01-14,livechat,perfectly ok,undefined
3763,24502,2025-01-14,livechat,yes definently,undefined
3764,24615,2025-01-14,livechat,\nI enter the game but it says you have to buy. Please give me a video or a picture of how to use the spin,spin_issue game_issue
3765,23928,2025-01-15,livechat,"Hi, Lisa.I'm new to your casino and I have no idea what i'm looking at in the my rewards and promotions or why it's telling me that I am restricted from certain hold n win games",game_issue
3766,4764,2025-01-15,livechat,Apparently when I set my limits the other day I did something wrong so I was trying to Play and it keeps sending me back to the limit screen even though I have email confirmed all of my limit removals,game_issue account_issue
3767,24063,2025-01-15,livechat,\nBut why did they deduct or adjust my amount?,account_issue
3768,23835,2025-01-15,livechat,so i log out and log back in,account_issue
3769,23885,2025-01-15,livechat,Oh so I can’t keep using it,undefined
3770,24638,2025-01-15,livechat,they transferred me to a specialist and he told me what to do and I did and it didn’t work please review the last chat,undefined
3771,5090,2025-01-15,telegram,I received free spins on Lord of the Keys but the game is not working.,spin_issue game_issue
3772,1767,2025-01-15,livechat,I activated tyes pleasehem but it,undefined
3773,24594,2025-01-15,livechat,I mean my recent gameplay and i get nothing lol?,game_issue
